Comune,Provincia,Regione,Nome,Tipo,Annoinserimento,Longitudine,Latitudine
Torino,TORINO,Piemonte,Ricordo ai caduti,Monumento,2014,7.6879476,45.0296049
Torino,TORINO,Piemonte,Salvatore Fes di Villamarina,Monumento,2015,7.6873296,45.0627341
Torino,TORINO,Piemonte,Teofilo Rossi di Montelera,Monumento,2015,7.6908071,45.0717679999999
Torino,TORINO,Piemonte,Torre di controllo dell'Aeroporto di Mirafiori,Monumento,2015,7.6383613,45.0157748
Torino,TORINO,Piemonte,Totem della Pace,Monumento,2015,7.6509128,45.0871895
Torino,TORINO,Piemonte,Vincenzo Vela,Monumento,2015,7.6616522,45.0660050999999
Torino,TORINO,Piemonte,Vittorio Emanuele I,Monumento,2015,7.6986978,45.0626498999999
Torre Pellice,TORINO,Piemonte,Enrico Arnaud,Monumento,2012,7.2200852,44.8206276
Torre Pellice,TORINO,Piemonte,Monumento ai caduti,Monumento,2012,7.2217013,44.8215895
Usseglio,TORINO,Piemonte,Cacciatore di montagna,Monumento,2015,7.2082379,45.2321499
Usseglio,TORINO,Piemonte,Monumento agli Alpini,Monumento,2015,7.2177854,45.231942599999996
Usseglio,TORINO,Piemonte,Monumento ai Caduti della Prima Guerra Mondiale,"Monumento commemorativo, sacrario",2015,7.215917,45.2318908
Vaie,TORINO,Piemonte,,"Monumento commemorativo, sacrario",2014,7.2999865,45.1071032999999
Venaus,TORINO,Piemonte,,"Monumento commemorativo, sacrario",2014,6.9849891,45.1917033
Venaus,TORINO,Piemonte,Piero Quaglietti,"Monumento commemorativo, sacrario",2015,7.0058194,45.1536215
Venaria Reale,TORINO,Piemonte,,Monumento,2013,7.6325223,45.1329958
Venaria Reale,TORINO,Piemonte,,Monumento,2013,7.6288894,45.1340203999999
Venaria Reale,TORINO,Piemonte,,Monumento,2013,7.6291264,45.1344134
Vico Canavese,TORINO,Piemonte,Vico ai Suoi Caduti,"Monumento commemorativo, sacrario",2014,7.7784395,45.4944698999999
Villar Focchiardo,TORINO,Piemonte,,"Monumento commemorativo, sacrario",2016,7.2331416,45.1109298
Villar Pellice,TORINO,Piemonte,Lapide commemorativa Willy Jervis,"Monumento commemorativo, sacrario",2013,7.1563826,44.8075420999999
Vistrorio,TORINO,Piemonte,Vistrorio ai Suoi Caduti,"Monumento commemorativo, sacrario",2014,7.7664643,45.4351318
Alagna Valsesia,VERCELLI,Piemonte,Ad Antonio Grober - Presidente Club Alpino Itali,Monumento,2013,7.9373246,45.8536778
Alagna Valsesia,VERCELLI,Piemonte,Frantoio del feldspato,Monumento,2014,7.9370333,45.8676693
Alagna Valsesia,VERCELLI,Piemonte,Monumento ai Partigiani,Monumento,2014,7.9371983,45.8540232
Alagna Valsesia,VERCELLI,Piemonte,Pro Patria,Monumento,2014,7.9370334,45.8543006
Asigliano Vercellese,VERCELLI,Piemonte,,Monumento,2014,8.4071476,45.2605871
Balmuccia,VERCELLI,Piemonte,,Monumento,2013,8.1427733,45.8179830999999
Borgo d'Ale,VERCELLI,Piemonte,Memoriale di guerra,"Monumento commemorativo, sacrario",2014,8.0516375,45.3476746999999
Borgo d'Ale,VERCELLI,Piemonte,Monumento ai Caduti,Monumento,2013,8.0535159,45.3493540999999
Borgosesia,VERCELLI,Piemonte,,Monumento,2014,8.2263003,45.7530890999999
Borgosesia,VERCELLI,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2014,8.29276,45.7269628999999
Caresana,VERCELLI,Piemonte,,Monumento,2013,8.5027474,45.221549
Fobello,VERCELLI,Piemonte,,Monumento,2013,8.1582427,45.8895492999999
Fobello,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2013,8.1588729,45.8895000999999
Fontanetto Po,VERCELLI,Piemonte,Monumento ai Caduti delle Due Guerre,"Monumento commemorativo, sacrario",2013,8.19231,45.1934893
Livorno Ferraris,VERCELLI,Piemonte,,Monumento,2014,8.1803433,45.2407115999999
Olcenengo,VERCELLI,Piemonte,Lapide a Pietro Zancardi,"Monumento commemorativo, sacrario",2013,8.3085302,45.3654105
Palazzolo Vercellese,VERCELLI,Piemonte,Idrovolante in cemento,Monumento,2013,8.2334504,45.1801109
Prarolo,VERCELLI,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2011,8.4778439,45.2815386999999
Rima San Giuseppe,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2015,7.9990797,45.8850216
Rimasco,VERCELLI,Piemonte,,Monumento,2015,8.0631916,45.8578442999999
Rive,VERCELLI,Piemonte,,Monumento,2014,8.4183079,45.2123431999999
San Germano Vercellese,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2015,8.2683625,45.3450514999999
Santhia',VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2010,8.1909811,45.3766255
Santhia',VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2011,8.1812443,45.3691187
Santhia',VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2012,8.1714498,45.3685333
Santhia',VERCELLI,Piemonte,Monumento ai caduti,"Monumento commemorativo, sacrario",2013,8.1706873,45.3665194
Serravalle Sesia,VERCELLI,Piemonte,Le Lapidi,"Monumento commemorativo, sacrario",2013,8.3139574,45.6540654
Stroppiana,VERCELLI,Piemonte,,Monumento,2013,8.4536576,45.2312946999999
Varallo,VERCELLI,Piemonte,,Monumento,2013,8.2540831,45.8144835
Varallo,VERCELLI,Piemonte,,Monumento,2013,8.2524769,45.8173304999999
Varallo,VERCELLI,Piemonte,Monumento a Frà Benardino Caìmi,Monumento,2013,8.256007,45.8195716999999
Varallo,VERCELLI,Piemonte,Monumento a Gaudenzio Ferrari,Monumento,2013,8.2561562,45.8195186
Vercelli,VERCELLI,Piemonte,,Monumento,2012,8.4218645,45.320869
Vercelli,VERCELLI,Piemonte,,Monumento,2012,8.4195496,45.3303231
Vercelli,VERCELLI,Piemonte,,Monumento,2013,8.4362189,45.3361118999999
Vercelli,VERCELLI,Piemonte,,Monumento,2013,8.4453929,45.305097
Vercelli,VERCELLI,Piemonte,,Monumento,2013,8.4208522,45.3205594
Vercelli,VERCELLI,Piemonte,,Monumento,2013,8.4292394,45.3240549
Vercelli,VERCELLI,Piemonte,,Monumento,2014,8.4160761,45.3127123
Vercelli,VERCELLI,Piemonte,,Monumento,2014,8.4251945,45.3240523999999
Vercelli,VERCELLI,Piemonte,,Monumento,2014,8.4249209,45.3241358
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2012,8.4174661,45.3299775999999
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2013,8.4241779,45.3073375999999
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2013,8.423603,45.3252861
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2014,8.4282872,45.3259271
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2014,8.42563069999999,45.3256793999999
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2015,8.33805989999999,45.3249264999999
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2015,8.42395119999999,45.3291207999999
Vercelli,VERCELLI,Piemonte,,"Monumento commemorativo, sacrario",2016,8.4230114,45.3115785999999
Vercelli,VERCELLI,Piemonte,Aermacchi MB 326,Monumento,2016,8.4230401,45.3117504
Vercelli,VERCELLI,Piemonte,A Francis Lombardi Pioniere del Volo - 1983,"Monumento commemorativo, sacrario",2013,8.4226588,45.3116899999999
Vercelli,VERCELLI,Piemonte,Ai Caduti,"Monumento commemorativo, sacrario",2013,8.4495541,45.3037252
Vercelli,VERCELLI,Piemonte,Ai Donatori di Sangue,Monumento,2013,8.4257884,45.3107852999999
Vercelli,VERCELLI,Piemonte,Ai Morti sul Lavoro,"Monumento commemorativo, sacrario",2013,8.4258776,45.3102499
Vercelli,VERCELLI,Piemonte,Ai Partigiani caduti per la Libertà,Monumento,2013,8.4259986,45.3106484999999
Vercelli,VERCELLI,Piemonte,A.N.F.F.A.S.,"Monumento commemorativo, sacrario",2013,8.41966719999999,45.3292234999999
Vercelli,VERCELLI,Piemonte,"Busto di Alessandro D'Angennes, arcivescovo","Monumento commemorativo, sacrario",2011,8.42244509999999,45.3296847
Vercelli,VERCELLI,Piemonte,Busto di Alessandro La Marmora,"Monumento commemorativo, sacrario",2013,8.4166463,45.317402
Vercelli,VERCELLI,Piemonte,Busto di Amedeo Avogadro,"Monumento commemorativo, sacrario",2011,8.417824,45.3291364999999
Vercelli,VERCELLI,Piemonte,Busto di Bernardino Larghi,"Monumento commemorativo, sacrario",2013,8.423748,45.3237377
Vercelli,VERCELLI,Piemonte,Busto di Carlo Costa,"Monumento commemorativo, sacrario",2013,8.4222717,45.3299653999999
Vercelli,VERCELLI,Piemonte,Busto di Demetrio Ara,"Monumento commemorativo, sacrario",2013,8.4237491,45.3236684
Vercelli,VERCELLI,Piemonte,Busto di Edoardo Arborio Mella,"Monumento commemorativo, sacrario",2012,8.4180584,45.3289042999999
Vercelli,VERCELLI,Piemonte,Busto di Ercole Villa,"Monumento commemorativo, sacrario",2013,8.4223157,45.3299481
Vercelli,VERCELLI,Piemonte,Busto di Eugenio Stefano,"Monumento commemorativo, sacrario",2013,8.423748,45.3237858999999
Vercelli,VERCELLI,Piemonte,Busto di Felice Frasi,"Monumento commemorativo, sacrario",2013,8.4223579,45.3299333
Vercelli,VERCELLI,Piemonte,Busto di Galileo Ferraris,"Monumento commemorativo, sacrario",2011,8.4176829,45.3288332999999
Vercelli,VERCELLI,Piemonte,Busto di Luigi Guala,"Monumento commemorativo, sacrario",2013,8.4238,45.3238046
Vercelli,VERCELLI,Piemonte,Busto di Luigi Verga,"Monumento commemorativo, sacrario",2013,8.42379659999999,45.3237431
Vercelli,VERCELLI,Piemonte,Busto di Piero Lucca,"Monumento commemorativo, sacrario",2011,8.4183198,45.32876
Vercelli,VERCELLI,Piemonte,Busto di Stefano Cacianotti,"Monumento commemorativo, sacrario",2013,8.4237524,45.3238363999999
Vercelli,VERCELLI,Piemonte,Busto di Stefano Felice Monaco,"Monumento commemorativo, sacrario",2013,8.4237878,45.3236819999999
Vercelli,VERCELLI,Piemonte,Campana della Pace,Monumento,2013,8.4165885,45.3133777999999
Vercelli,VERCELLI,Piemonte,Casa dei fratelli Garrone,"Monumento commemorativo, sacrario",2013,8.4233308,45.3275046999999
Vercelli,VERCELLI,Piemonte,Don Luigi,Monumento,2013,8.415949,45.3134858
Vercelli,VERCELLI,Piemonte,Giuseppe Locarni,"Monumento commemorativo, sacrario",2014,8.4211282,45.326794
Vercelli,VERCELLI,Piemonte,Mons. Diginio Paliano,"Monumento commemorativo, sacrario",2014,8.42104589999999,45.3267884999999
Vercelli,VERCELLI,Piemonte,Monumento a Eusebio Bava,Monumento,2011,8.4302882,45.3247132999999
Vercelli,VERCELLI,Piemonte,Monumento a Francis Lombardi,Monumento,2012,8.42273559999999,45.3115536999999
Vercelli,VERCELLI,Piemonte,Monumento agli Alpini,Monumento,2013,8.40680749999999,45.3241125999999
Vercelli,VERCELLI,Piemonte,Monumento agli Alpini,"Monumento commemorativo, sacrario",2014,8.41839749999999,45.3168932
Vercelli,VERCELLI,Piemonte,Monumento Ai Vigili Del Fuoco,Monumento,2013,8.4233215,45.3135977
Vercelli,VERCELLI,Piemonte,"Monumento al 22° Reggimento Fanteria \""\""Cremona\""\"";""Monumento commemorativo, sacrario",2015,2015-04-12T19:39:37Z,45.3256981999999,
Vercelli,VERCELLI,Piemonte,Monumento del Seminatore,Monumento,2015,8.41731399999999,45.3291431
Vercelli,VERCELLI,Piemonte,Statua di San Francesco da Assisi,Monumento,2013,8.4255615,45.3114588999999
Vercelli,VERCELLI,Piemonte,Targa a Dante Alighieri,"Monumento commemorativo, sacrario",2013,8.4180628,45.3286441999999
Vercelli,VERCELLI,Piemonte,Targa a Giovanni Gastaldi,"Monumento commemorativo, sacrario",2013,8.41791349999999,45.3292179
Vercelli,VERCELLI,Piemonte,Targa a John Fitzgerald Kennedy,"Monumento commemorativo, sacrario",2011,8.4187093,45.3299560999999
Vercelli,VERCELLI,Piemonte,Targa a ricordo del passaggio di Napoleone Bonap,"Monumento commemorativo, sacrario",2015,8.4238701,45.3288323
Vercelli,VERCELLI,Piemonte,Targa ricordo Gaudenzio Ferrari,"Monumento commemorativo, sacrario",2013,8.4182415,45.3291286999999
Vercelli,VERCELLI,Piemonte,Viale della Rimembranza,"Monumento commemorativo, sacrario",2012,8.42388109999999,45.3148617
Vercelli,VERCELLI,Piemonte,Viale della Rimembranza,"Monumento commemorativo, sacrario",2012,8.42586859999999,45.3209295999999
Agrate Conturbia,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2010,8.5517505,45.6748643
Briga Novarese,NOVARA,Piemonte,San Grato,Monumento,2013,8.4563932,45.7358256999999
Briona,NOVARA,Piemonte,,"Monumento commemorativo, sacrario",2016,8.5089264,45.5317160999999
Casalino,NOVARA,Piemonte,Croci dei Sette Martiri di Casalino,"Monumento commemorativo, sacrario",2015,8.5346705,45.3766502
Casalino,NOVARA,Piemonte,Monumento alla Resistenza,"Monumento commemorativo, sacrario",2015,8.5343888,45.3765353
Casalino,NOVARA,Piemonte,Monumento del 150° dell'Unità d'Italia,"Monumento commemorativo, sacrario",2015,8.50363789999999,45.3889381999999
Casalvolone,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,8.4624919,45.3995096
Cressa,NOVARA,Piemonte,Monumento ai Caduti della Resistenza,"Monumento commemorativo, sacrario",2012,8.506036,45.6462398999999
Fara Novarese,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,8.4580889,45.5509531
Galliate,NOVARA,Piemonte,Monumento ai Caduti di Nassiriya,"Monumento commemorativo, sacrario",2013,8.6858112,45.4693266
Galliate,NOVARA,Piemonte,Targa commemorativa ai Fondatori della Coop di N,"Monumento commemorativo, sacrario",2015,8.6907637,45.4698367
Galliate,NOVARA,Piemonte,Targa commemorativa a Pierino Pollastro,"Monumento commemorativo, sacrario",2015,8.6904351,45.4738747999999
Galliate,NOVARA,Piemonte,Targa commemorativa a Pietro Custodi,"Monumento commemorativo, sacrario",2015,8.6977591,45.4770674
Granozzo Con Monticello,NOVARA,Piemonte,Monumento ai Caduti di Granozzo,"Monumento commemorativo, sacrario",2015,8.5752529,45.3621310999999
Grignasco,NOVARA,Piemonte,,"Monumento commemorativo, sacrario",2013,8.3219037,45.6921863
Lesa,NOVARA,Piemonte,,"Monumento commemorativo, sacrario",2013,8.5482482,45.816059
Mandello Vitta,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,8.4595924,45.4950028
Novara,NOVARA,Piemonte,,"Monumento commemorativo, sacrario",2012,8.6173498,45.4455364
Novara,NOVARA,Piemonte,Caduti delle Guerre Mondiali,"Monumento commemorativo, sacrario",2012,8.6195465,45.4462063
Novara,NOVARA,Piemonte,Casa Bossi,Monumento,2013,8.6177925,45.4490954999999
Novara,NOVARA,Piemonte,Monumento a Cavour,Monumento,2015,8.6221755,45.4494528
Novara,NOVARA,Piemonte,Monumento a Costantino Perazzi,Monumento,2015,8.6168107,45.4483041
Novara,NOVARA,Piemonte,Monumento a Garibaldi,Monumento,2015,8.6238926,45.4506917
Novara,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,8.6160663,45.4436006999999
Novara,NOVARA,Piemonte,Monumento ai Martiri di Vignale,"Monumento commemorativo, sacrario",2015,8.6131045,45.4785850999999
Novara,NOVARA,Piemonte,Statua di Carlo Emanuele,Monumento,2012,8.6185864,45.4458441
Orta San Giulio,NOVARA,Piemonte,,Monumento,2012,8.405548,45.7980304
Orta San Giulio,NOVARA,Piemonte,,Monumento,2014,8.4002192,45.7960183
Orta San Giulio,NOVARA,Piemonte,Targa ad Ernesto Ragazzoni,"Monumento commemorativo, sacrario",2014,8.4052872,45.7997359
Orta San Giulio,NOVARA,Piemonte,Targa al Generale Gustavo Fara,"Monumento commemorativo, sacrario",2014,8.405352,45.7997431
Romentino,NOVARA,Piemonte,,"Monumento commemorativo, sacrario",2011,8.7211242,45.4601741999999
Sillavengo,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,8.43981679999999,45.517639
Sillavengo,NOVARA,Piemonte,Monumento ai Caduti 1915-1918,"Monumento commemorativo, sacrario",2016,8.4417239,45.5206203999999
Sizzano,NOVARA,Piemonte,Statua della Madonna del Rosario,"Monumento commemorativo, sacrario",2016,8.4378753,45.5766307
Tornaco,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,8.7180722,45.3564408
Varallo Pombia,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,8.62945369999999,45.6665479999999
Varallo Pombia,NOVARA,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,8.6319637,45.6667114999999
Aisone,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2013,7.220177,44.3129478
Argentera,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2011,6.9702486,44.3799929999999
Barge,CUNEO,Piemonte,Targa partigiana,"Monumento commemorativo, sacrario",2015,7.2830942,44.7229115
Bellino,CUNEO,Piemonte,Monumento ai Caduti,"Monumento commemorativo, sacrario",2011,7.0149562,44.5803628999999
Bellino,CUNEO,Piemonte,Monumento ai caduti della Battaglia delle Alpi,"Monumento commemorativo, sacrario",2011,7.0201745,44.5814406
Bene Vagienna,CUNEO,Piemonte,Ghiacciaia,Monumento,2014,7.8364045,44.5460642999999
Bene Vagienna,CUNEO,Piemonte,Giovanni Botero,Monumento,2014,7.8332808,44.5454916999999
Bergolo,CUNEO,Piemonte,Pound,"Monumento commemorativo, sacrario",2012,8.1860494,44.5482158
Borgo San Dalmazzo,CUNEO,Piemonte,Memoriale della Deportazione,"Monumento commemorativo, sacrario",2011,7.4867636,44.326707999999996
Borgo San Dalmazzo,CUNEO,Piemonte,Porta delle Alpi Marittime,Monumento,2011,7.4807639,44.3240082
Boves,CUNEO,Piemonte,,Monumento,2013,7.5543644,44.3334824
Boves,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2011,7.5493848,44.3294951999999
Boves,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2013,7.5516212,44.3289419999999
Boves,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2013,7.5519534,44.329757
Boves,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2015,7.5502543,44.2916183999999
Boves,CUNEO,Piemonte,Fontana del bandito,Monumento,2011,7.5226521,44.3126792999999
Briga Alta,CUNEO,Piemonte,Croce Pastorelli,"Monumento commemorativo, sacrario",2015,7.7410583,44.1628058
Canosio,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2014,7.047242,44.4192447
Canosio,CUNEO,Piemonte,Lapide degli Alpini,"Monumento commemorativo, sacrario",2014,7.0501857,44.4046256
Caraglio,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2015,7.4296249,44.4234177
Castelmagno,CUNEO,Piemonte,Madonna,Monumento,2012,7.1705876,44.4020177
Centallo,CUNEO,Piemonte,Eroi Alpini,Monumento,2012,7.5848171,44.4988735
Centallo,CUNEO,Piemonte,G. B. Michelini,"Monumento commemorativo, sacrario",2012,7.585715,44.4994471999999
Cervasca,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2013,7.4682994,44.3826972999999
Cherasco,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2012,7.8578781,44.6544925
Cherasco,CUNEO,Piemonte,a2,Monumento,2012,7.887174,44.6217395999999
Chiusa di Pesio,CUNEO,Piemonte,,Monumento,2012,7.6641942,44.2633405999999
Chiusa di Pesio,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2012,7.6641538,44.2646763999999
Chiusa di Pesio,CUNEO,Piemonte,"Castello di \""\""Mirabello\""\"";""Monumento",2011,2011-08-07T10:01:18Z,44.3254896999999,
Chiusa di Pesio,CUNEO,Piemonte,Sacrario Partigiano di Certosa di Pesio,"Monumento commemorativo, sacrario",2013,7.6624338,44.2390192
Chiusa di Pesio,CUNEO,Piemonte,"Villa di Caccia di \""\""Mombrisone\""\"";""Monumento",2011,2011-08-07T10:01:18Z,44.3199632999999,
Cuneo,CUNEO,Piemonte,Carlo Pascal,"Monumento commemorativo, sacrario",2012,7.5479068,44.3905518999999
Cuneo,CUNEO,Piemonte,Garibaldi,"Monumento commemorativo, sacrario",2013,7.5489883,44.3878878
Cuneo,CUNEO,Piemonte,Giuseppe Peano,"Monumento commemorativo, sacrario",2013,7.5503287,44.3872195
Cuneo,CUNEO,Piemonte,Serafino Arnaud,"Monumento commemorativo, sacrario",2013,7.5492982,44.3882361
Demonte,CUNEO,Piemonte,Ai Demontesi,Monumento,2012,7.2951043,44.3145853999999
Demonte,CUNEO,Piemonte,Marco Pantani,"Monumento commemorativo, sacrario",2013,7.121906,44.3856796
Demonte,CUNEO,Piemonte,Roberto Beltritti,Monumento,2012,7.2957059,44.3148636
Diano d'Alba,CUNEO,Piemonte,Old Church,Monumento,2012,8.0059152,44.6394181
Dogliani,CUNEO,Piemonte,Monumento ai Caduti,Monumento,2013,7.9451301,44.5307645999999
Elva,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2012,7.0849164,44.5271546
Fossano,CUNEO,Piemonte,,Monumento,2012,7.7286244,44.5503567
Fossano,CUNEO,Piemonte,Avis & Admo,Monumento,2012,7.7266882,44.5519388
Fossano,CUNEO,Piemonte,Lorenzo Perrone,"Monumento commemorativo, sacrario",2012,7.7275396,44.5520275
Frassino,CUNEO,Piemonte,Croce ricordo delle vittime dellavalanga del 188,"Monumento commemorativo, sacrario",2011,7.2579477,44.5877196
Frassino,CUNEO,Piemonte,Lapide vittime valanga 1885,"Monumento commemorativo, sacrario",2011,7.2638697,44.5726073
Gaiola,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2011,7.4089364,44.3346865999999
Gaiola,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2011,7.4044446,44.3350878999999
Garessio,CUNEO,Piemonte,Soldato Napoleonico,"Monumento commemorativo, sacrario",2015,7.8769702,44.2030683999999
Limone Piemonte,CUNEO,Piemonte,Antonio Marro,Monumento,2011,7.577051,44.1993202999999
Magliano Alpi,CUNEO,Piemonte,Madonna del Mongioie,Monumento,2015,7.7863678,44.175814
Marmora,CUNEO,Piemonte,La Fausto Coppi,"Monumento commemorativo, sacrario",2011,7.1237938,44.3967578
Melle,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2015,7.3073526,44.5625167
Moiola,CUNEO,Piemonte,,"Monumento commemorativo, sacrario",2011,7.389867,44.3201462999999
Mombarcaro,CUNEO,Piemonte,Aereoplano,Monumento,2015,8.0840918,44.4680301
