favourite_count|retweet_count|created_at|tweet_cleaned|tweet_preprocessed
0.0|0|2021-05-11 16:18:30|iOS adds a nifty new Apple AirTag feature - CNET|['io', 'add', 'nifty', 'new', 'apple', 'airtag', 'feature', 'cnet']
69.0|10|2021-05-11 16:18:25|Im not going to commit % to the theory that Apple let AirTag slip in their Designed by Apple in California video, but those arent Mentos theyre eyeballin.|['im', 'go', 'commit', 'theory', 'apple', 'let', 'airtag', 'slip', 'design', 'apple', 'california', 'video', 'arent', 'mentos', 'theyre', 'eyeballin']
1.0|1|2021-05-11 16:16:13|I Mailed an AirTag and Tracked Its Progress; Here's What Happened - The Mac Security Blog via|['mail', 'airtag', 'tracked', 'progress', 'happen', 'mac', 'security', 'blog', 'via']
0.0|0|2021-05-11 16:16:03|AirTag just works better than Tile.|['airtag', 'work', 'well', 'tile']
11.0|0|2021-05-11 16:13:33|cant wait to try out my new airtag|['cant', 'wait', 'try', 'new', 'airtag']
0.0|0|2021-05-11 16:12:13|iOS adds a nifty new Apple AirTag feature - CNET|['io', 'add', 'nifty', 'new', 'apple', 'airtag', 'feature', 'cnet']
0.0|0|2021-05-11 16:10:49|Ever since Apple released the Airtag i have lost count of how many times Ive misplaced my wallet and keys. Their ecosystem is a psychological scam|['ever', 'since', 'apple', 'release', 'airtag', 'lose', 'count', 'many', 'time', 'ive', 'misplace', 'wallet', 'key', 'ecosystem', 'psychological', 'scam']
1.0|1|2021-05-11 16:07:08|German Security Researcher Claims Apple AirTag can be Hacked - gave him access to reprogram or modify the firmware|['german', 'security', 'researcher', 'claim', 'apple', 'airtag', 'hack', 'give', 'access', 'reprogram', 'modify', 'firmware']
0.0|0|2021-05-11 16:05:35|A special thanks to the person who combined the Apple TV remote and an AirTag by|['special', 'thanks', 'person', 'combine', 'apple', 'tv', 'remote', 'airtag']
0.0|0|2021-05-11 16:05:25|'s AirTag may be new for consumers, many businesses have been using Link Labs expertise and its ability to deploy hundreds of thousands of devices, managing billions of events through its platform.|['airtag', 'may', 'new', 'consumer', 'many', 'business', 'use', 'link', 'lab', 'expertise', 'ability', 'deploy', 'hundred', 'thousand', 'device', 'manage', 'billion', 'event', 'platform']
0.0|0|2021-05-11 16:01:37|Apple AirTag|['apple', 'airtag']
0.0|0|2021-05-11 16:01:03|recently announced a tracking device that it calls the , a new competitor in the smart label product category.|['recently', 'announce', 'track', 'device', 'call', 'new', 'competitor', 'smart', 'label', 'product', 'category']
1.0|1|2021-05-11 15:55:25|The Apple AirTag works almost too well, but there's a scary side to it. Read on for more details:|['apple', 'airtag', 'work', 'almost', 'well', 'scary', 'side', 'read', 'detail']
0.0|0|2021-05-11 15:55:02|iOS adds a nifty new AirTag feature by Patrick Holland|['io', 'add', 'nifty', 'new', 'airtag', 'feature', 'patrick', 'holland']
0.0|0|2021-05-11 15:52:01|Theres no good reason why Apple shouldnt support AirTags on Android, given you can already track iPhones, Macs, iPads and AirPods from an Android phone:|['there', 'good', 'reason', 'apple', 'shouldnt', 'support', 'airtags', 'android', 'give', 'already', 'track', 'iphones', 'mac', 'ipads', 'airpods', 'android', 'phone']
0.0|0|2021-05-11 15:39:56|This weekend, German security researcher stacksmashing declared success at breaking into; dumping, and reflashing the microcontroller of Apples new AirTag object-location product.|['weekend', 'german', 'security', 'researcher', 'stacksmashing', 'declare', 'success', 'break', 'dump', 'reflashing', 'microcontroller', 'apple', 'new', 'airtag', 'product']
0.0|0|2021-05-11 15:35:22|Apple AirTag jailbroken already hacked in rickroll attack via|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack', 'via']
0.0|0|2021-05-11 15:34:32|If you don't know what an AirTag is, you put it with a thing you don't want to lose and it'll track it on your iPhone|['know', 'airtag', 'put', 'thing', 'want', 'lose', 'track', 'iphone']
0.0|1|2021-05-11 15:30:33|Check out the experiment|['check', 'experiment']
6.0|2|2021-05-11 15:28:02|iOS adds a nifty new Apple AirTag feature|['io', 'add', 'nifty', 'new', 'apple', 'airtag', 'feature']
17.0|8|2021-05-11 15:28:02|iOS adds a nifty new Apple AirTag feature|['io', 'add', 'nifty', 'new', 'apple', 'airtag', 'feature']
0.0|0|2021-05-11 15:24:00|Case for Air Tag Airtag Silicone Protective Cover with Keychain for Apple iPhone Finder Location Tracker Best Gift for Kids Boys Girls Teens Elderly Pets Dogs Cats Grey Blue &amp; Teal Blue by Chansmart|['case', 'air', 'tag', 'airtag', 'silicone', 'protective', 'cover', 'keychain', 'apple', 'iphone', 'finder', 'location', 'tracker', 'best', 'gift', 'kid', 'boy', 'girl', 'teen', 'elderly', 'pet', 'dog', 'cat', 'grey', 'blue', 'amp', 'teal', 'blue', 'chansmart']
0.0|0|2021-05-11 15:21:24|Minutes : Apple Event: Desktops &amp; Tablets Converge, Cord-Cutting, &amp; Find Anything|['minute', 'apple', 'event', 'desktop', 'amp', 'tablet', 'converge', 'amp', 'find', 'anything']
0.0|0|2021-05-11 15:18:56|- firmware - re-flash (and easier way..pic)|['firmware', 'easy']
0.0|0|2021-05-11 15:17:38|Apple jailbroken already hacked in rickroll attack Naked Security|['apple', 'jailbroken', 'already', 'hack', 'rickroll', 'attack', 'naked', 'security']
0.0|0|2021-05-11 15:17:15|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
3.0|3|2021-05-11 15:15:50|How to Factory Reset an AirTag|['factory', 'reset', 'airtag']
1.0|0|2021-05-11 15:14:19|Apple AirTags, Now Jailbroken, Could Become Even Bigger Privacy NightmareBased on:|['apple', 'airtags', 'jailbroken', 'could', 'become', 'even', 'big', 'privacy', 'nightmarebased']
2.0|0|2021-05-11 15:13:33|"or iPad will send a push message ""AirTag found, moves with you"". , ."|['ipad', 'send', 'push', 'message', 'airtag', 'found', 'move']
1.0|0|2021-05-11 15:13:33|An AirTag you can fit in your wallet|['airtag', 'fit', 'wallet']
3.0|0|2021-05-11 15:13:16|"If someone throws me an AirTag, will I get a notification about it on my iPhone? Apple implemented it this way: if a person moves for a while with an unregistered AirTag in their profile, for which the missing mode is not activated, after a while the ""Locator"" of their iPhone"|['someone', 'throw', 'airtag', 'get', 'notification', 'iphone', 'apple', 'implement', 'way', 'person', 'move', 'unregistered', 'airtag', 'profile', 'miss', 'mode', 'activate', 'locator', 'iphone']
0.0|0|2021-05-11 15:13:15|I bought an airtag and I forgot about it but it showed up yesterday and its kinda neat ngl|['bought', 'airtag', 'forgot', 'show', 'yesterday', 'kinda', 'neat', 'ngl']
0.0|0|2021-05-11 15:12:39|"First Leader in Enterprise Asset Tracking | AirFinder vs. AirTag"|['first', 'leader', 'enterprise', 'asset', 'track', 'airfinder', 'airtag']
0.0|0|2021-05-11 15:11:09|Security researcher successfully jailbreaks an Apple AirTag - Ars Technica via|['security', 'researcher', 'successfully', 'jailbreak', 'apple', 'airtag', 'ar', 'technica', 'via']
3.0|0|2021-05-11 15:07:42|Thinking of doing a Kickstarter for a bigger wallet that will fit a vaccination card and has a holder for a bulbous Apple AirTag. Send me money.|['think', 'kickstarter', 'big', 'wallet', 'fit', 'vaccination', 'card', 'holder', 'bulbous', 'apple', 'airtag', 'send', 'money']
0.0|0|2021-05-11 15:00:47|Tictac AirTag H-1|['tictac', 'airtag']
0.0|0|2021-05-11 15:00:33|Researcher claims to hack AirTag so it points to wrong website when scanned|['researcher', 'claim', 'hack', 'airtag', 'point', 'wrong', 'website', 'scan']
0.0|0|2021-05-11 15:00:08|Planning to make smart plug in time|['planning', 'make', 'smart', 'plug', 'time']
2.0|0|2021-05-11 14:57:08|i'm curious when will they start selling 'the best replica hermes airtag loops'|['curious', 'start', 'sell', 'best', 'replica', 'hermes', 'airtag', 'loop']
0.0|0|2021-05-11 14:56:53|Apple AirTag jailbroken already hacked in rickroll attack Naked Security|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack', 'naked', 'security']
2.0|0|2021-05-11 14:55:20|That was fast:|['fast']
15.0|1|2021-05-11 14:54:52|More accessories|['accessory']
0.0|0|2021-05-11 14:48:02|The security researcher performed a microcontroller re-flash, which allowed him to redirect the AirTag to a custom URL instead of the default found. apple. com.|['security', 'researcher', 'perform', 'microcontroller', 'allow', 'redirect', 'airtag', 'custom', 'url', 'instead', 'default', 'found', 'apple', 'com']
0.0|0|2021-05-11 14:40:41|How to Rename and Change the Item from|['rename', 'change', 'item']
0.0|0|2021-05-11 14:38:28|Apple AirTag 'hack' indicates dynamic NFC capability|['apple', 'airtag', 'indicates', 'dynamic', 'nfc', 'capability']
0.0|0|2021-05-11 14:38:16|Tempted to buy airtag hmmm...|['tempt', 'buy', 'airtag', 'hmmm']
5.0|1|2021-05-11 14:36:46|I Mailed an AirTag and Tracked Its Progress; Heres WhatHappened|['mail', 'airtag', 'tracked', 'progress', 'here', 'whathappened']
0.0|0|2021-05-11 14:34:55|"Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ Likeado en YouTube"|['apple', 'airtag', 'dog', 'best', 'way', 'find', 'lose', 'stuff', 'wsj', 'likeado', 'en', 'youtube']
3.0|6|2021-05-11 14:30:52|I Mailed an AirTag and Tracked Its Progress; Heres WhatHappened|['mail', 'airtag', 'tracked', 'progress', 'here', 'whathappened']
0.0|0|2021-05-11 14:29:36|Apple AirTag. Now available at Verizon.|['apple', 'airtag', 'available', 'verizon']
0.0|0|2021-05-11 14:26:29|I've been quiet about this but now is the time to speak out.Why are people reviewing the AirTag Keychain attaching it to their current keychain? Just move your keys and everything else on to the AirTag Keychain|['quiet', 'time', 'speak', 'people', 'review', 'airtag', 'keychain', 'attach', 'current', 'keychain', 'move', 'key', 'everything', 'else', 'airtag', 'keychain']
1.0|0|2021-05-11 14:22:37|Apple AirTag vs Drug Detection Dog [Video]|['apple', 'airtag', 'v', 'drug', 'detection', 'dog', 'video']
0.0|0|2021-05-11 14:20:25|That did not take long, lisr of abuses for this tech is obviously huge, from privacy stand point to device security.We'll soon see that tailored beacon like the approach that allowed to hack android phones without user interaction|['take', 'long', 'lisr', 'abuse', 'tech', 'obviously', 'huge', 'privacy', 'stand', 'point', 'device', 'soon', 'see', 'tailor', 'beacon', 'like', 'approach', 'allow', 'hack', 'android', 'phone', 'without', 'user', 'interaction']
0.0|0|2021-05-11 14:19:43|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 14:19:41|So yeah, Ill believe this rumour when it reaches AirTag levels of validity (read: its embedded in Metal API and not some patent Apple filed years ago).In the meantime|['yeah', 'ill', 'believe', 'rumour', 'reach', 'airtag', 'level', 'validity', 'read', 'embed', 'metal', 'api', 'patent', 'apple', 'file', 'year', 'ago', 'meantime']
52.0|2|2021-05-11 14:18:16|AirTag is cool but I wish it had a button on it so I can interact with my iPhone.Whats thing you hate about AirTag?|['airtag', 'cool', 'wish', 'button', 'interact', 'thing', 'hate', 'airtag']
0.0|0|2021-05-11 14:17:41|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 14:17:00|Cool demonstrator on modifying the URL of apple|['cool', 'demonstrator', 'modify', 'url', 'apple']
0.0|0|2021-05-11 14:12:48|Apple AirTag Teardown! - How easy does it scratch?|['apple', 'airtag', 'teardown', 'easy', 'scratch']
40.0|0|2021-05-11 14:12:04|Got my first AirTag.|['get', 'first', 'airtag']
0.0|0|2021-05-11 14:11:55|What even is an AirTag?|['even', 'airtag']
1.0|0|2021-05-11 14:09:06|SyrupCast : Hands-on with Apples AirTag and Samsungs Galaxy Book Pro|['syrupcast', 'apple', 'airtag', 'samsungs', 'galaxy', 'book', 'pro']
1.0|0|2021-05-11 14:08:39|"Security researcher successfully jailbreaks an Apple AirTag | Ars Technica"|['security', 'researcher', 'successfully', 'jailbreak', 'apple', 'airtag', 'ar', 'technica']
0.0|0|2021-05-11 14:05:56|Probably the most pointless purchase Ive ever made. At least both items only cost me .|['probably', 'pointless', 'purchase', 'ive', 'ever', 'make', 'least', 'item', 'cost']
0.0|0|2021-05-11 14:02:46|"Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ"|['apple', 'airtag', 'dog', 'best', 'way', 'find', 'lose', 'stuff', 'wsj']
0.0|0|2021-05-11 14:00:19|Spigen confirms the arrival of a new accessory lineup for Apple's Airtag, starting with their Valentinus, Rugged Armor, and Silicone Fit cases:|['spigen', 'confirms', 'arrival', 'new', 'accessory', 'lineup', 'apple', 'airtag', 'start', 'valentinus', 'rugged', 'armor', 'silicone', 'fit', 'case']
0.0|0|2021-05-11 14:00:14|AirTag jailbroken already in rickroll attack|['airtag', 'jailbroken', 'already', 'rickroll', 'attack']
1.0|0|2021-05-11 14:00:04|"The new Apple AirTag is not the first smart tracker, but it's so good at what it does that it could actually be a privacy nightmare, an even greater concern after a security researcher has shown it's possible to ""jailbreak"" one."|['new', 'apple', 'airtag', 'first', 'smart', 'tracker', 'good', 'could', 'actually', 'privacy', 'nightmare', 'even', 'great', 'concern', 'security', 'researcher', 'show', 'possible', 'jailbreak', 'one']
0.0|0|2021-05-11 14:00:03|I put my AirTag on my refrigerator, so now I can catch it if its running.|['put', 'airtag', 'refrigerator', 'catch', 'run']
0.0|0|2021-05-11 14:00:02|A German security researcher claims he was able to break into the microcontroller of Apple's AirTag, allowing him to modify its NFC URL|['german', 'security', 'researcher', 'claim', 'able', 'break', 'microcontroller', 'apple', 'airtag', 'allow', 'modify', 'nfc', 'url']
0.0|1|2021-05-11 14:00:00|A German security researcher claims he was able to break into the microcontroller of Apple's AirTag, allowing him to modify its NFC URL|['german', 'security', 'researcher', 'claim', 'able', 'break', 'microcontroller', 'apple', 'airtag', 'allow', 'modify', 'nfc', 'url']
0.0|0|2021-05-11 13:59:50|Till powered...Imagine an inbuilt AirTag in these products.Finding your device when it's lost and even powered off that too with precision tracking.An AirPod with build in AirTag drives me crazy.|['till', 'power', 'imagine', 'inbuilt', 'airtag', 'device', 'lose', 'even', 'power', 'precision', 'airpod', 'build', 'airtag', 'drive', 'crazy']
1.0|0|2021-05-11 13:56:18|If someone put an Apple AirTag in my belongings, but I use an Android phone, does that's mean that's there is no mechanism for alerting me that an AirTag is following me around?|['someone', 'put', 'apple', 'airtag', 'belonging', 'use', 'android', 'phone', 'mean', 'mechanism', 'alert', 'airtag', 'follow', 'around']
0.0|0|2021-05-11 13:56:03|Trans pride AirTag holders make it happen faaaaaam|['trans', 'pride', 'airtag', 'holder', 'make', 'happen', 'faaaaaam']
0.0|0|2021-05-11 13:54:45|I can't believe an Agarbage device has some brain cells|['ca', 'believe', 'agarbage', 'device', 'brain', 'cell']
2.0|0|2021-05-11 13:50:54|This is an AirTag stan account|['airtag', 'stan', 'account']
0.0|0|2021-05-11 13:45:22|Apples AirTag keeps tabs on kids, dogs and even your keys via|['apple', 'airtag', 'keep', 'tab', 'kid', 'dog', 'even', 'key', 'via']
0.0|0|2021-05-11 13:43:35|If this tracker was available for glasses it would save me a lot of time|['tracker', 'available', 'glass', 'would', 'save', 'lot', 'time']
3.0|3|2021-05-11 13:42:27|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 13:36:39|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
3.0|1|2021-05-11 13:36:16|Is this Apple AirTag mod even better than the original?|['apple', 'airtag', 'mod', 'even', 'well', 'original']
1.0|0|2021-05-11 13:36:15|Is this Apple AirTag mod even better than the original?|['apple', 'airtag', 'mod', 'even', 'well', 'original']
0.0|1|2021-05-11 13:35:42|If your Apple AirTag is getting beaten up by the wear and tear of daily life, can help. Find out how to protect it with this guide!|['apple', 'airtag', 'get', 'beaten', 'wear', 'tear', 'daily', 'life', 'help', 'find', 'protect', 'guide']
3.0|2|2021-05-11 13:32:29|Apple AirTag vs Drug Detection Dog [Video]...|['apple', 'airtag', 'v', 'drug', 'detection', 'dog', 'video']
0.0|0|2021-05-11 13:32:03|AirTag+Siri remote STL model to D print:|['remote', 'stl', 'model', 'print']
0.0|0|2021-05-11 13:30:00|Apple jailbroken already - hacked in rickroll attack|['apple', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
5.0|1|2021-05-11 13:29:43|The enclosure fits tightly around your AirTag to ensure that it stays put, so you can track of whatever its attached to._AirTag is sold separately**_Whats in the box;AirTag Loop|['enclosure', 'fit', 'tightly', 'around', 'airtag', 'ensure', 'stay', 'put', 'track', 'whatever', 'attach', 'sell', 'box', 'airtag', 'loop']
5.0|1|2021-05-11 13:29:32|AirTag Loop BUY NOW** N30,000 _Colors; Electric Orange, Sunflower, Deep Navy &amp; White_Both lightweight and durable, the loop is made from polyurethane and securely fastens your AirTag to your items.|['airtag', 'loop', 'buy', 'electric', 'orange', 'sunflower', 'deep', 'navy', 'amp', 'lightweight', 'durable', 'loop', 'make', 'polyurethane', 'securely', 'fastens', 'airtag', 'item']
5.0|1|2021-05-11 13:28:53|Specially tanned European leather adds an extra touch of elegance to this versatile loop. It says firmly attached while securing your AirTag tightly in place, so you always know where your items are.AirTag is sold separately**_Whats in the box;AirTag Leather Loop|['specially', 'tan', 'european', 'leather', 'add', 'extra', 'touch', 'elegance', 'versatile', 'loop', 'say', 'firmly', 'attach', 'secure', 'airtag', 'tightly', 'place', 'always', 'know', 'item', 'sell', 'box', 'airtag', 'leather', 'loop']
5.0|1|2021-05-11 13:28:45|AirTag Leather Loop BUY NOW** N36,900 _Colors; Saddle Brown &amp; (PRODUCT) _|['airtag', 'leather', 'loop', 'buy', 'saddle', 'brown', 'amp', 'product']
5.0|1|2021-05-11 13:27:49|Whats in the box;AirTag Leather Key Ring|['whats', 'box', 'airtag', 'leather', 'key', 'ring']
5.0|1|2021-05-11 13:27:41|The stainless steel is as striking as it is strong, While the European leather is specially tanned and soft to the touch.And it fits snugly over your AirTag, so you never have to worry about it failing out.AirTag is sold separately**_|['stainless', 'steel', 'strike', 'strong', 'european', 'leather', 'specially', 'tan', 'soft', 'fit', 'snugly', 'airtag', 'never', 'worry', 'fail', 'sell']
5.0|1|2021-05-11 13:27:29|AirTag Leather Key Ring BUY NOW** N34,500 _Colors; Baltic Blue, Saddle Brown &amp; (PRODUCT) _The leather key ring is thoughtfully crafted from the finest materials.|['airtag', 'leather', 'key', 'ring', 'buy', 'baltic', 'blue', 'saddle', 'brown', 'amp', 'product', 'leather', 'key', 'ring', 'thoughtfully', 'craft', 'fine', 'material']
5.0|1|2021-05-11 13:26:24|System Requirements _Requires iPhone SE, iPhone s or later, or iPod touch (7th generation) with iOS or later, or iPad Pro, iPad (5tH generation or later), iPad Air or later, or iPad mini or later with iPadOS or later._Whats in the Box;AirTag|['system', 'requirement', 'iphone', 'se', 'iphone', 'later', 'ipod', 'touch', 'generation', 'io', 'later', 'ipad', 'pro', 'ipad', 'generation', 'later', 'ipad', 'air', 'later', 'ipad', 'mini', 'later', 'ipados', 'box', 'airtag']
5.0|1|2021-05-11 13:26:16|Whether attached to a handbag, keys, backpack, or other items, AirTag taps into the vast, global Find My network1 and can help locate a lost item, all while keeping location data private and anonymous with end-to-end encryption. AirTag can be purchased in one and four packs_|['whether', 'attach', 'handbag', 'key', 'backpack', 'item', 'airtag', 'tap', 'vast', 'global', 'find', 'help', 'locate', 'lose', 'item', 'keep', 'location', 'data', 'private', 'anonymous', 'encryption', 'airtag', 'purchase', 'one', 'four']
5.0|1|2021-05-11 13:26:06|Apple today introduced AirTag, a small and elegantly designed accessory that helps keep track of and find the items that matter most with Apples Find My app.|['apple', 'today', 'introduce', 'airtag', 'small', 'elegantly', 'design', 'accessory', 'help', 'keep', 'track', 'find', 'item', 'matter', 'apple', 'find', 'app']
5.0|1|2021-05-11 13:25:53|introduced AirTag BUY NOW** Pack N76,500 _Apple expands the Find My ecosystem with AirTag, an iPhone accessory that provides a private and secure way to easily locate the items that matter most_|['introduce', 'airtag', 'buy', 'pack', 'expands', 'find', 'ecosystem', 'airtag', 'iphone', 'accessory', 'provide', 'private', 'secure', 'way', 'easily', 'locate', 'item', 'matter']
0.0|0|2021-05-11 13:25:24|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 13:24:57|Still cant find an AirTag holder that I actually like for the keychain.|['still', 'cant', 'find', 'airtag', 'holder', 'actually', 'like', 'keychain']
3.0|0|2021-05-11 13:20:52|Hey , someone has stolen your RFID gimmick.|['hey', 'someone', 'steal', 'rfid', 'gimmick']
1.0|0|2021-05-11 13:19:47|The product that Apple forgot to make|['product', 'apple', 'forgot', 'make']
5.0|1|2021-05-11 13:19:13|System Requirements _Requires iPhone SE, iPhone s or later, or iPod touch (7th generation) with iOS or later, or iPad Pro, iPad (5tH generation or later), iPad Air or later, or iPad mini or later with iPadOS or later._Whats in the Box;AirTag|['system', 'requirement', 'iphone', 'se', 'iphone', 'later', 'ipod', 'touch', 'generation', 'io', 'later', 'ipad', 'pro', 'ipad', 'generation', 'later', 'ipad', 'air', 'later', 'ipad', 'mini', 'later', 'ipados', 'box', 'airtag']
5.0|1|2021-05-11 13:19:05|Whether attached to a handbag, keys, backpack, or other items, AirTag taps into the vast, global Find My network1 and can help locate a lost item, all while keeping location data private and anonymous with end-to-end encryption. AirTag can be purchased in one and four packs_|['whether', 'attach', 'handbag', 'key', 'backpack', 'item', 'airtag', 'tap', 'vast', 'global', 'find', 'help', 'locate', 'lose', 'item', 'keep', 'location', 'data', 'private', 'anonymous', 'encryption', 'airtag', 'purchase', 'one', 'four']
5.0|1|2021-05-11 13:18:54|Apple today introduced AirTag, a small and elegantly designed accessory that helps keep track of and find the items that matter most with Apples Find My app.|['apple', 'today', 'introduce', 'airtag', 'small', 'elegantly', 'design', 'accessory', 'help', 'keep', 'track', 'find', 'item', 'matter', 'apple', 'find', 'app']
5.0|1|2021-05-11 13:18:30|introduced AirTag BUY NOW** Single Pack N32,500 _Apple expands the Find My ecosystem with AirTag, an iPhone accessory that provides a private and secure way to easily locate the items that matter most_|['introduce', 'airtag', 'buy', 'single', 'pack', 'expands', 'find', 'ecosystem', 'airtag', 'iphone', 'accessory', 'provide', 'private', 'secure', 'way', 'easily', 'locate', 'item', 'matter']
1.0|1|2021-05-11 13:15:37|Ooooh, look! A shiny button-like object! Apple AirTag jailbroken already hacked in rickroll attack... via|['ooooh', 'look', 'shiny', 'object', 'apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack', 'via']
0.0|0|2021-05-11 13:15:14|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 13:13:01|For Apple Airtags Leather Case Protective Sleeve For Apple Locator Tracker Anti-lost Device Keychain Protective Sleeve|['apple', 'airtags', 'leather', 'case', 'protective', 'sleeve', 'apple', 'locator', 'tracker', 'device', 'keychain', 'protective', 'sleeve']
0.0|0|2021-05-11 13:07:43|D-Printed Case Lets You Attach an AirTag to Your Apple TV Remote - MacRumors via|['case', 'let', 'attach', 'airtag', 'apple', 'tv', 'remote', 'macrumors', 'via']
0.0|0|2021-05-11 13:07:34|Apple AirTag jailbroken already hacked in rickroll attack ://|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 13:07:24|"NakedSecurity posted ""Apple AirTag jailbroken already hacked in rickroll attack"" See full original article: All our feeds:"|['nakedsecurity', 'post', 'apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack', 'see', 'full', 'original', 'article', 'feed']
0.0|0|2021-05-11 13:03:41|It's trivial to clone a valid AirTag broadcast (there is no authentication) so yes custom FW could cycle through recorded public keys.Also, the lack of device hardening risks being able to extract the master private key from a lost AirTag to decrypt the owner's location history.|['trivial', 'clone', 'valid', 'airtag', 'broadcast', 'authentication', 'yes', 'custom', 'fw', 'could', 'cycle', 'record', 'public', 'lack', 'device', 'harden', 'risk', 'able', 'extract', 'master', 'private', 'key', 'lose', 'airtag', 'decrypt', 'owner', 'location', 'history']
0.0|0|2021-05-11 13:02:15|Apple AirTag jailbroken already hacked in rickroll attack /r/technology|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|1|2021-05-11 13:00:31|Apple AirTag jailbroken already in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'rickroll', 'attack']
0.0|0|2021-05-11 13:00:04|Herms airtag merch is sold out. They know their market. They probably could have charged an even higher price.|['herm', 'airtag', 'merch', 'sell', 'know', 'market', 'probably', 'could', 'charge', 'even', 'high', 'price']
0.0|0|2021-05-11 12:56:41|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 12:56:07|AirTag hacked for the first time by security researcher [Video] via|['airtag', 'hack', 'first', 'time', 'security', 'researcher', 'video', 'via']
0.0|0|2021-05-11 12:54:55|the future|['future']
0.0|0|2021-05-11 12:52:06|Latest Downtime podcast talks HomeKit, AirTag, Alexa vs Siri, and more|['late', 'downtime', 'podcast', 'talk', 'homekit', 'airtag', 'alexa', 'v', 'siri']
1.0|0|2021-05-11 12:50:54|Is anyone doing custom AirTags yet? For example getting a company logo engraved on it or a quality custom skin. Im looking at you or|['anyone', 'custom', 'airtags', 'yet', 'example', 'get', 'company', 'logo', 'engrave', 'quality', 'custom', 'skin', 'im', 'look']
0.0|0|2021-05-11 12:49:20|Comment: AirTag could become an essential retail and business tool if Apple wants it to be one via|['comment', 'airtag', 'could', 'become', 'essential', 'retail', 'business', 'tool', 'apple', 'want', 'one', 'via']
0.0|0|2021-05-11 12:47:37|Apple AirTag jailbroken already hacked in rickrollattack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickrollattack']
0.0|0|2021-05-11 12:47:02|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 12:46:15|"""Latest Downtime podcast talks HomeKit, AirTag, Alexa vs Siri, and more """|['late', 'downtime', 'podcast', 'talk', 'homekit', 'airtag', 'alexa', 'v', 'siri']
0.0|0|2021-05-11 12:43:46|Apple AirTag jailbroken already hacked in rickroll attack|['apple', 'airtag', 'jailbroken', 'already', 'hack', 'rickroll', 'attack']
0.0|0|2021-05-11 12:43:33|Here is a summary of everything that was announced at the Apple Spring Forward event, and a few details that have been filled in since.Read the full article: Apple Spring Forward Event|['summary', 'everything', 'announce', 'apple', 'spring', 'forward', 'event', 'detail', 'fill', 'full', 'article', 'apple', 'spring', 'forward', 'event']
4.0|1|2021-05-11 12:43:00|Apple AirTag vs. drug-detection dog|['apple', 'airtag', 'dog']
0.0|0|2021-05-11 12:42:58|What's an AirTag?|['airtag']
2.0|0|2021-05-11 12:40:00|It's already possible to hack an AirTag|['already', 'possible', 'hack', 'airtag']
0.0|0|2021-05-11 12:39:25|Latest Downtime podcast talks HomeKit, AirTag, Alexa vs Siri, and more -|['late', 'downtime', 'podcast', 'talk', 'homekit', 'airtag', 'alexa', 'v', 'siri']
1.0|0|2021-05-11 12:36:35|Is this Apple AirTag mod even better than the original?|['apple', 'airtag', 'mod', 'even', 'well', 'original']
1.0|1|2021-05-11 12:36:35|Apple AirTag hacked for the first time|['apple', 'airtag', 'hack', 'first', 'time']
